Date,0968.HK,2208.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRO,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XPEV
2014-02-11,1.64,5.89,,,9.67,,,5.1,5.55,60.01,7.89,7.0,213.12,51.46,13.65,0.19,29.42,1.5,,10.4,,,32.08,24.75,3.51,2.47,10.27,,32.0,,20.38,,1.82,38.6,4.6,
2014-02-12,1.63,5.95,,,9.52,,,5.1,5.45,60.55,8.06,6.86,220.32,51.58,13.68,0.19,29.98,1.5,,10.47,,,31.94,24.89,3.74,2.42,10.23,,32.74,,20.71,,1.78,39.75,4.7,
2014-02-13,1.63,5.9,,,9.76,,,5.41,5.32,60.81,8.4,7.3,223.2,52.85,13.69,0.19,31.15,1.6,,10.44,,,32.19,25.33,3.94,2.58,10.36,,34.63,,21.74,,1.85,40.73,4.69,
2014-02-14,1.62,6.28,,,9.61,,,5.35,5.35,60.82,8.13,7.3,230.4,53.17,13.99,0.19,30.03,1.65,,10.41,,,32.12,25.65,3.78,2.63,10.97,,36.5,,21.38,,1.78,39.83,4.66,
2014-02-17,1.71,6.26,,,,,,,5.4,,,,,,,,,,,10.7,,,,,,2.65,,,36.97,,,,1.8,,,
2014-02-18,1.73,6.3,,,9.56,,,5.37,5.34,62.22,8.86,7.58,247.68,56.86,14.05,0.19,31.63,1.8,,10.55,,,34.03,26.76,3.87,2.61,11.42,,37.0,,22.2,,1.84,41.13,4.59,
2014-02-19,1.74,6.23,,,9.46,,,5.45,5.35,61.23,8.43,8.07,244.8,55.97,14.13,0.17,30.72,1.75,,10.31,,,33.5,25.98,3.59,2.58,11.4,,37.36,,21.83,,1.82,40.58,4.51,
2014-02-20,1.69,6.13,,,9.46,,,5.51,5.26,61.69,8.43,7.91,246.24,56.88,14.2,0.17,30.96,1.75,,9.91,,,33.72,26.42,3.7,2.54,11.4,,36.88,,22.24,,1.75,40.21,4.58,
2014-02-21,1.69,6.04,,,9.48,,,5.52,5.33,60.28,8.35,7.37,241.92,55.93,14.17,0.16,29.43,1.8,,10.19,,,33.13,26.43,3.63,2.56,11.27,,37.52,,22.13,,1.81,39.26,4.62,
2014-02-24,1.73,6.13,,,9.57,,,5.56,5.28,61.06,8.84,7.63,244.8,57.75,14.32,0.16,30.48,2.05,,10.21,,,33.64,26.35,3.69,2.54,11.71,,41.3,,22.59,,1.78,40.64,4.6,
2014-02-25,1.7,6.13,,,9.54,,,5.59,5.09,61.11,8.66,7.89,241.92,58.03,14.69,0.18,29.94,2.4,,10.12,,,34.07,25.57,3.9,2.53,11.54,,41.35,,22.49,,1.79,39.58,4.46,
2014-02-26,1.73,6.35,,,9.96,,,6.17,5.15,62.91,9.21,8.21,260.64,52.74,14.59,0.18,30.59,3.1,,10.98,,,34.09,27.33,4.41,2.5,11.52,,46.78,,22.26,,1.77,40.55,4.55,
2014-02-27,2.09,6.33,,,10.38,,,6.15,5.1,61.55,9.13,8.25,276.48,57.19,14.43,0.19,30.81,3.85,,10.77,,,35.18,27.3,4.37,2.55,11.89,,43.96,,22.46,,1.8,39.37,4.57,
2014-02-28,2.18,6.41,,,10.26,,,6.73,5.07,61.43,9.14,8.07,280.8,57.07,14.33,0.19,32.72,3.4,,11.8,,,34.54,27.75,4.67,2.55,11.67,,43.4,,21.7,,1.77,39.55,4.61,
2014-03-03,2.1,6.8,,,9.99,,,6.55,5.09,59.47,9.02,8.02,312.48,55.96,14.05,0.19,30.72,2.75,,11.01,,,33.41,27.98,5.82,2.45,11.24,,41.97,,21.6,,1.68,39.2,4.58,
2014-03-04,2.45,6.68,,,10.46,,,6.65,5.06,60.85,10.58,8.48,390.24,57.71,14.81,0.19,35.95,2.75,,11.8,,,34.35,28.5,6.69,2.48,11.5,,43.78,,23.51,,1.73,39.61,4.58,
2014-03-05,2.51,6.69,,,10.2,,,6.52,5.05,60.53,10.34,8.64,450.72,58.15,14.66,0.24,34.93,2.85,,11.94,,,34.15,28.66,6.75,2.56,11.34,,47.22,,23.16,,1.75,39.43,4.6,
2014-03-06,2.56,7.17,,,10.16,,,6.56,5.2,60.12,10.97,8.44,430.56,58.24,14.58,0.19,36.62,2.6,,12.2,,,34.41,28.84,6.36,2.52,11.43,,47.83,,23.2,,1.74,40.37,4.67,
2014-03-07,2.7,7.18,,,10.11,,,6.95,5.25,59.54,10.75,8.52,508.32,56.11,14.63,0.19,35.99,2.65,,11.75,,,34.11,28.87,8.27,2.48,11.48,,46.6,,22.67,,1.74,40.53,4.67,
2014-03-10,2.63,6.89,,,10.09,,,6.96,5.22,60.16,10.32,8.4,565.92,54.84,14.7,0.19,33.71,2.9,,11.69,,,33.8,28.63,10.31,2.47,11.34,,46.2,,21.94,,1.73,43.3,4.6,
2014-03-11,2.58,6.76,,,9.85,,,7.03,5.2,58.91,9.95,8.38,472.32,53.48,14.55,0.2,32.46,2.65,,11.94,,,33.03,28.4,6.03,2.46,10.73,,46.01,,21.39,,1.73,43.07,4.45,
2014-03-12,2.5,6.84,,,9.88,,,7.03,5.14,58.7,9.8,8.51,485.28,53.7,14.65,0.17,32.6,2.6,,11.56,,,33.22,28.87,6.8,2.43,11.23,,44.62,,21.57,,1.73,42.87,4.44,
2014-03-13,2.54,6.68,,,8.15,,,6.8,5.09,60.24,9.36,8.37,479.52,53.03,14.38,0.17,31.43,2.7,,10.95,,,33.02,28.9,8.0,2.45,11.09,,43.39,,20.82,,1.7,42.0,4.45,
2014-03-14,2.49,6.64,,,7.52,,,6.82,4.86,60.34,8.99,8.26,434.88,54.03,14.58,0.2,30.4,2.6,,10.54,,,33.54,28.68,6.71,2.4,11.41,,45.67,,20.74,,1.67,41.65,4.49,
2014-03-17,2.65,6.28,,,7.48,,,7.03,5.04,60.24,8.88,8.26,406.08,56.52,14.6,0.2,31.3,2.55,,11.63,,,33.85,28.71,6.51,2.38,11.37,,48.24,,20.8,,1.87,41.98,4.5,
2014-03-18,2.6,6.83,,,7.52,,,7.02,5.04,61.94,8.96,8.53,396.0,57.56,14.71,0.2,33.95,2.5,,11.63,,,34.49,29.52,5.96,2.38,11.96,,48.24,,21.09,,1.87,41.94,4.52,
2014-03-19,2.64,6.51,,,7.74,,,6.94,5.04,61.31,8.93,8.51,380.16,69.4,14.82,0.2,33.91,2.6,,11.52,,,33.99,29.41,6.21,2.75,11.98,,48.33,,21.45,,2.27,41.9,4.5,
2014-03-20,2.67,6.4,,,7.8,,,6.19,4.93,61.64,8.3,8.34,347.04,70.48,14.97,0.2,33.07,2.7,,11.45,,,34.53,29.59,5.97,2.63,11.99,,45.94,,22.43,,2.19,42.52,4.54,
2014-03-21,2.84,6.18,,,7.94,,,6.39,5.2,60.03,7.8,8.27,370.08,73.37,14.89,0.2,31.52,2.85,,11.34,,,34.85,29.88,5.94,2.64,12.0,,43.97,,21.71,,2.2,41.78,4.85,
2014-03-24,2.83,6.73,,,7.84,,,6.07,4.99,59.7,7.22,8.23,349.92,73.87,14.67,0.2,29.46,3.15,,11.12,,,34.19,29.96,5.69,2.66,11.83,,42.44,,20.98,,2.27,41.33,4.82,
2014-03-25,2.53,6.24,,,7.88,,,6.15,5.13,58.91,7.67,8.29,419.04,72.08,14.66,0.2,29.07,3.5,,10.95,,,33.53,29.82,8.48,2.65,11.74,,42.81,,20.48,,2.23,41.38,4.67,
2014-03-26,2.44,6.09,,,7.7,,,6.16,5.24,57.77,8.14,7.78,345.6,68.49,14.35,0.2,26.74,3.35,,11.29,,,32.17,29.1,6.45,2.7,11.15,,45.32,,20.75,,2.15,40.18,4.61,
2014-03-27,2.22,5.9,,,7.69,,,5.89,5.28,55.01,8.23,7.19,348.48,69.75,14.41,0.2,27.22,3.2,,11.78,,,31.8,29.33,6.89,2.69,11.2,,42.81,,20.91,,2.12,39.11,4.55,
2014-03-28,2.34,5.96,,,7.67,,,5.95,5.21,55.02,8.4,7.22,329.76,68.64,14.04,0.17,28.29,3.4,,11.55,,,31.62,30.3,6.9,2.82,11.52,,43.6,,20.86,,2.16,41.43,4.56,
2014-03-31,2.31,6.08,,,7.56,,,6.2,5.15,56.56,8.57,7.36,357.12,69.79,14.35,0.17,27.95,4.15,,11.72,,,31.91,30.01,7.1,2.78,11.99,,38.5,,21.13,,2.1,41.93,4.53,
2014-04-01,2.4,6.12,,,7.62,,,6.32,5.15,58.1,8.53,7.9,367.2,70.89,14.5,0.17,31.24,3.7,,12.0,,,32.15,29.52,7.54,2.83,12.04,,39.89,,21.34,,2.09,41.84,4.57,
2014-04-02,2.49,6.07,,,7.59,,,6.39,5.22,57.39,8.73,8.4,368.64,71.93,14.68,0.17,32.0,3.65,,13.15,,,32.11,29.55,7.48,2.94,12.06,,40.2,,21.81,,2.19,42.59,4.55,
2014-04-03,2.52,5.9,,,7.58,,,6.25,5.2,57.65,8.77,7.99,361.44,68.46,14.56,0.17,30.83,3.5,,12.77,,,30.92,29.77,7.63,2.78,12.01,,39.94,,21.49,,2.23,43.63,4.66,
2014-04-04,2.49,5.84,,,7.28,,,6.21,5.22,55.72,9.2,7.68,347.04,69.72,14.17,0.17,29.99,3.5,,12.55,,,29.2,29.85,7.12,2.84,11.72,,39.36,,20.94,,2.16,40.92,4.67,
2014-04-07,2.35,5.64,,,7.03,,,6.27,5.22,55.19,8.65,7.74,328.32,68.0,14.02,0.17,27.3,3.0,,12.18,,,28.81,29.19,6.74,2.8,11.68,,36.26,,19.69,,2.19,41.0,4.58,
2014-04-08,2.35,5.43,,,7.17,,,6.29,5.07,56.38,8.64,7.7,342.72,72.77,14.27,0.17,29.0,3.25,,11.68,,,29.49,29.03,7.21,2.71,11.79,,35.74,,19.21,,2.0,42.59,4.55,
2014-04-09,2.4,5.8,,,7.16,,,6.31,5.1,57.42,9.01,7.98,357.12,73.34,14.2,0.21,30.06,3.35,,11.95,,,30.2,28.76,7.15,2.77,11.99,,37.38,,19.87,,2.02,42.49,4.54,
2014-04-10,2.37,6.56,,,7.17,,,6.6,5.05,55.94,8.41,7.37,338.4,69.63,14.14,0.21,27.64,3.2,,11.6,,,29.03,28.34,7.04,2.74,11.98,,36.15,,18.36,,1.97,40.53,4.52,
2014-04-11,2.3,6.17,,,7.08,,,6.55,4.91,54.73,8.21,7.37,336.96,67.59,13.75,0.21,25.43,3.1,,11.27,,,28.85,27.8,7.29,2.68,11.85,,34.6,,17.43,,1.93,39.71,4.55,
2014-04-14,2.17,6.16,,,7.0,,,6.45,4.86,54.92,7.95,7.21,334.08,68.3,13.91,0.21,25.87,3.1,,10.65,,,29.0,27.74,7.32,2.6,11.91,,32.99,,17.37,,1.91,39.39,4.46,
2014-04-15,2.17,5.95,,,6.79,,,5.99,4.75,55.51,7.42,7.16,331.2,66.39,13.53,0.21,25.75,3.0,,10.02,,,29.27,27.29,6.99,2.53,12.2,,31.24,,17.5,,1.89,39.88,4.46,
2014-04-16,2.24,5.97,,,6.88,,,6.11,4.77,56.38,7.81,7.23,344.16,67.59,13.45,0.21,27.35,3.25,,10.27,,,29.35,27.37,7.08,2.62,12.58,,33.17,,17.52,,1.94,39.56,4.45,
2014-04-17,2.23,5.96,,,6.79,,,6.14,4.75,56.54,7.94,7.57,352.8,67.32,13.34,0.21,27.12,2.95,,10.57,,,29.42,27.43,7.32,2.62,11.89,,31.94,,17.37,,1.91,40.81,4.46,
2014-04-21,,,,,6.82,,,6.13,,57.56,7.85,7.67,362.88,69.21,13.54,0.21,27.78,3.15,,,,,29.35,27.81,7.01,,11.59,,,,18.02,,,40.81,4.46,
2014-04-22,2.2,6.06,,,6.83,,,6.23,4.75,58.05,8.54,8.15,365.76,71.12,13.97,0.21,29.98,3.05,,11.19,,,29.27,27.37,6.7,2.69,11.44,,33.88,,19.23,,2.01,41.58,4.6,
2014-04-23,2.36,6.14,,,6.71,,,6.17,4.76,51.04,8.35,7.94,358.56,70.04,13.18,0.21,29.87,3.05,,10.96,,,29.47,27.46,6.41,2.67,12.08,,31.7,,20.62,,2.01,40.42,4.6,
2014-04-24,2.31,6.05,,,6.73,,,5.95,4.75,50.03,8.67,8.11,351.36,70.62,13.15,0.18,30.8,3.0,,10.77,,,28.9,27.19,6.01,2.65,12.03,,30.64,,20.97,,2.03,40.35,4.6,
2014-04-25,2.37,5.94,,,6.5,,,5.93,4.72,47.94,8.99,7.65,336.96,68.63,13.15,0.18,29.52,2.9,,10.68,,,28.26,26.53,5.37,2.62,11.74,,31.34,,22.38,,1.97,38.85,4.63,
2014-04-28,2.21,6.22,,,6.41,,,5.53,4.6,46.63,8.27,7.37,331.2,65.92,13.13,0.18,26.76,2.75,,10.77,,,26.02,26.27,4.66,2.66,11.48,,29.95,,21.78,,1.99,36.96,4.67,
2014-04-29,2.16,6.18,,,6.37,,,5.64,4.72,46.51,8.07,7.32,313.92,66.28,13.25,0.21,27.04,2.7,,11.05,,,26.26,26.37,4.81,2.65,11.46,,29.73,,21.85,,1.97,38.03,4.67,
2014-04-30,2.07,6.2,,,6.41,,,5.34,4.73,47.17,8.28,7.55,326.88,67.49,13.22,0.21,26.9,2.6,,11.48,,,26.05,26.68,4.65,2.7,11.77,,30.15,,21.89,,1.96,36.97,4.67,
2014-05-01,,,,,6.35,,,5.43,,46.52,8.3,7.44,322.56,67.27,13.35,0.21,27.35,2.3,,,,,25.93,26.71,4.69,,11.56,,,,22.17,,,36.78,4.65,
2014-05-02,2.12,6.19,,,6.27,,,5.38,4.85,46.39,8.54,7.3,322.56,68.03,13.15,0.21,27.94,2.4,,11.73,,,26.22,26.31,4.5,2.66,11.57,,29.02,,22.25,,1.95,36.25,4.68,
2014-05-05,2.06,6.19,,,6.24,,,5.23,4.94,45.6,8.33,7.27,312.48,68.42,13.31,0.21,27.36,2.45,,12.2,,,23.67,26.7,4.06,2.68,11.75,,28.75,,22.44,,1.99,36.83,4.67,
2014-05-06,,,,,6.21,,,5.25,4.85,46.17,8.34,6.95,302.4,67.45,13.71,0.18,27.63,2.35,,12.44,,,22.93,26.61,3.8,2.67,11.25,,29.18,,22.27,,2.27,34.1,4.66,
2014-05-07,1.89,6.1,,,6.17,,,5.12,4.91,44.99,7.89,7.8,292.32,63.57,13.27,0.21,27.3,2.45,,12.28,,,24.61,26.66,3.95,2.67,10.4,,27.56,,21.61,,2.23,32.44,4.73,
2014-05-08,1.83,5.52,,,5.74,,,4.73,4.89,45.4,7.16,7.9,280.8,63.43,13.26,0.21,25.54,2.45,,12.41,,,24.87,26.59,3.64,2.69,10.06,,30.75,,21.15,,2.21,32.5,4.66,
2014-05-09,1.76,5.7,,,5.82,,,4.79,4.8,45.54,7.37,8.02,273.6,63.21,13.36,0.18,26.16,2.3,,12.77,,,28.65,28.81,3.72,2.77,10.1,,29.26,,21.61,,2.06,32.68,5.02,
2014-05-12,1.89,5.85,,,5.75,,,5.07,4.89,46.16,7.56,8.44,288.0,63.83,13.5,0.18,27.83,2.4,,13.18,,,26.68,29.16,3.9,2.81,10.13,,31.14,,22.34,,2.03,33.1,5.11,
2014-05-13,1.87,6.08,,,6.0,,,5.03,4.84,45.75,6.68,8.36,311.04,63.05,13.57,0.2,26.98,2.4,,12.85,,,25.38,28.82,4.09,2.83,10.2,,30.6,,22.12,,2.06,32.7,5.11,
2014-05-14,2.01,6.12,,,5.78,,,5.07,4.8,45.61,5.82,8.21,295.2,61.89,13.43,0.21,26.26,2.3,,14.28,,,24.54,28.5,3.82,2.75,10.12,,29.51,,21.6,,2.09,31.44,5.25,
2014-05-15,2.06,6.12,,,5.8,,,5.21,4.9,45.41,5.02,8.09,298.08,60.1,13.5,0.21,23.85,2.45,,13.51,,,25.52,28.08,4.03,2.71,10.12,,29.01,,20.81,,1.96,31.12,5.26,
2014-05-16,1.93,6.11,,,5.95,,,5.16,4.78,45.55,4.58,8.39,312.48,59.64,13.47,0.2,22.99,2.3,,13.44,,,25.82,28.25,4.29,2.73,10.3,,26.61,,20.8,,1.98,31.36,5.22,
2014-05-19,1.86,6.11,,,6.43,,,5.08,4.78,46.26,4.73,8.24,313.92,59.83,13.3,0.2,23.09,2.4,,13.74,,,25.52,28.47,4.49,2.83,10.17,,26.17,,21.09,,1.95,31.85,5.33,
2014-05-20,1.89,6.12,,,6.18,,,5.05,4.65,46.08,4.37,8.08,305.28,58.63,13.25,0.2,22.37,2.3,,14.16,,,24.25,28.52,4.4,2.85,10.05,,25.7,,20.36,,1.95,31.17,5.27,
2014-05-21,1.9,6.18,,,6.31,,,5.15,4.57,46.17,4.6,8.54,305.28,60.39,13.28,0.2,24.7,2.2,,14.65,,,24.34,28.0,4.43,2.86,10.15,,27.83,,20.42,,2.01,31.66,5.26,
2014-05-22,2.15,6.47,,,6.7,,,5.37,4.59,47.63,4.6,8.67,302.4,60.63,13.41,0.12,24.91,2.4,,14.61,,,24.31,27.86,4.3,2.87,10.31,,28.37,,20.56,,2.06,32.55,5.35,
2014-05-23,2.12,6.4,,,6.9,,,4.95,4.58,48.5,4.75,8.75,306.72,60.67,13.59,0.21,25.86,2.35,,14.68,,,24.57,28.22,4.09,2.9,11.45,,28.48,,20.88,,1.99,32.68,5.74,
2014-05-26,2.14,6.46,,,,,,,4.59,,,,,,,,,,,15.06,,,,,,2.91,,,29.3,,,,2.0,,,
2014-05-27,2.14,6.43,,,6.93,,,5.3,4.59,48.73,5.06,8.52,321.12,61.26,13.92,0.14,25.08,2.35,,15.86,,,25.39,28.47,4.0,2.95,11.01,,29.45,,21.22,,2.03,32.84,5.84,
2014-05-28,2.06,6.43,,,6.92,,,5.06,4.55,48.69,5.4,8.42,351.36,61.87,14.14,0.14,26.21,2.3,,15.65,,,26.75,28.77,4.36,3.0,10.94,,30.2,,21.7,,1.96,33.3,5.84,
2014-05-29,1.97,6.33,,,6.8,,,4.92,4.56,48.63,5.49,8.43,342.72,63.41,14.01,0.14,29.21,2.25,,16.01,,,26.62,29.24,4.36,3.04,10.01,,29.34,,22.26,,1.99,33.25,6.08,
2014-05-30,2.06,6.43,,,6.55,,,4.92,4.59,48.12,5.4,8.45,336.96,61.78,14.09,0.14,28.03,2.3,,16.04,,,26.16,29.78,4.35,3.04,9.89,,29.36,,21.83,,2.0,33.32,6.25,
2014-06-02,,,,,6.43,,,4.92,4.67,47.8,5.4,8.43,347.04,62.7,14.03,0.14,28.2,2.25,,16.39,,,26.05,29.39,4.38,3.08,9.83,,29.45,,21.44,,2.02,32.04,6.75,
2014-06-03,2.06,6.43,,,6.27,,,4.93,4.6,47.41,5.4,8.38,341.28,62.93,13.89,0.14,27.02,2.45,,16.0,,,25.86,29.59,4.41,3.07,9.97,,27.88,,20.96,,2.0,30.75,7.02,
2014-06-04,2.05,6.48,,,6.87,,,4.97,4.6,47.31,5.52,8.59,315.36,65.39,14.17,0.14,24.99,2.4,,16.55,,,25.28,29.52,4.35,2.98,10.07,,27.57,,22.43,,2.02,31.31,6.9,
2014-06-05,2.07,6.65,,,7.07,,,5.14,4.67,47.31,5.43,8.87,329.76,64.02,14.49,0.14,24.7,2.25,,16.68,,,27.63,30.2,4.44,3.02,10.15,,27.86,,22.41,,1.98,32.28,7.1,
2014-06-06,2.09,6.63,,,7.22,,,5.18,4.65,47.46,5.42,8.78,325.44,62.88,14.61,0.14,24.47,2.3,,16.85,,,27.87,30.34,4.39,3.01,10.2,,28.17,,22.12,,1.85,32.76,7.13,
2014-06-09,2.11,6.7,,,7.35,,,5.33,4.7,47.72,5.45,8.78,313.92,62.57,14.81,0.14,24.93,2.25,,16.95,,,29.04,30.2,4.31,3.03,10.45,,28.68,,21.89,,1.91,32.82,7.47,
2014-06-10,2.1,6.75,,,7.23,,,5.32,4.7,47.1,5.43,8.61,313.92,62.32,14.51,0.17,24.94,2.25,,16.19,,,28.95,29.67,4.19,3.01,10.41,,27.82,,22.0,,1.95,33.02,7.68,
2014-06-11,2.12,6.77,,,7.12,,,5.43,4.62,47.72,5.4,8.44,308.16,63.54,14.52,0.12,25.13,2.2,,16.44,,,29.58,29.41,4.08,2.91,10.31,,27.33,,22.27,,1.88,32.67,7.61,
2014-06-12,2.27,6.9,,,7.19,,,5.43,4.44,47.29,5.42,8.39,311.04,63.9,14.75,0.15,25.75,2.2,,16.31,,,29.83,28.93,4.11,2.84,10.17,,27.66,,22.81,,1.9,32.26,7.59,
2014-06-13,2.32,6.9,,,7.19,,,5.64,4.44,49.66,5.46,8.43,328.32,64.47,14.65,0.15,26.39,2.15,,16.15,,,30.26,28.81,4.15,2.86,10.36,,27.07,,23.37,,1.89,32.91,7.23,
2014-06-16,2.27,6.9,,,7.16,,,5.47,4.4,48.88,5.42,8.57,321.12,66.85,14.58,0.15,26.68,2.2,,15.86,,,30.25,29.1,4.1,2.87,10.82,,26.97,,25.25,,1.81,33.19,7.31,
2014-06-17,2.1,6.77,,,7.22,,,5.51,4.4,50.19,5.6,8.66,338.4,69.13,14.65,0.15,28.49,2.35,,16.03,,,30.82,28.83,4.29,2.89,11.11,,28.56,,26.35,,1.87,33.95,7.45,
2014-06-18,2.05,6.77,,,7.27,,,5.6,4.44,50.23,5.66,8.8,358.56,69.75,14.56,0.15,28.32,2.35,,16.49,,,31.21,29.5,5.05,2.93,10.98,,28.67,,26.43,,1.89,34.74,7.44,
2014-06-19,2.09,6.64,,,7.21,,,5.61,4.43,49.47,5.96,8.66,355.68,68.27,14.43,0.19,27.81,2.3,,16.73,,,30.47,29.09,4.7,2.88,11.22,,29.68,,26.08,,1.88,35.33,7.21,
2014-06-20,2.09,6.59,,,7.09,,,5.63,4.46,48.77,6.43,8.47,349.92,68.9,14.51,0.17,29.61,2.35,,16.52,,,29.64,29.09,4.8,2.92,11.36,,32.31,,26.37,,1.93,34.6,7.33,
2014-06-23,2.02,6.42,,,7.26,,,5.54,4.69,48.59,6.33,8.48,348.48,70.15,14.4,0.12,29.52,2.3,,16.3,,,29.58,29.0,4.8,2.88,11.2,,29.72,,26.19,,1.96,34.22,8.31,
2014-06-24,1.98,6.58,,,7.03,,,5.75,4.78,47.79,6.03,8.38,335.52,68.71,14.31,0.13,29.13,2.35,,16.18,,,29.29,28.64,4.45,2.89,11.35,,28.42,,25.65,,1.99,34.71,7.61,
2014-06-25,2.0,6.74,,,6.99,,,5.77,4.75,48.54,6.27,8.51,342.72,70.18,14.07,0.18,29.84,2.35,,15.75,,,29.26,28.51,4.53,2.86,11.45,,27.54,,26.42,,1.97,34.6,7.87,
2014-06-26,2.01,6.85,,,7.19,,,5.9,4.71,48.53,6.3,8.5,348.48,71.47,14.05,0.18,30.36,2.25,,16.19,,,29.18,28.74,4.74,2.88,11.43,,27.8,,26.59,,1.94,34.67,7.92,
2014-06-27,1.98,6.84,,,7.25,,,5.96,4.9,48.48,6.05,8.49,348.48,71.4,14.31,0.18,29.73,2.25,,16.16,,,31.51,29.25,4.73,2.87,11.5,,27.69,,26.89,,1.93,36.83,8.0,
2014-06-30,1.98,6.65,,,7.03,,,5.77,4.92,49.95,6.4,8.55,345.6,71.06,14.34,0.18,30.17,2.35,,16.23,,,32.1,28.83,4.68,2.88,11.47,,27.45,,26.84,,1.89,37.26,8.67,
2014-07-01,,,,,7.19,,,5.79,5.0,50.35,6.16,9.0,344.16,70.69,14.54,0.13,30.08,2.35,,16.03,,,32.9,29.35,4.72,2.96,11.43,,27.33,,26.52,,1.89,37.21,8.89,
2014-07-02,2.02,6.81,,,7.28,,,5.89,5.1,50.31,6.01,9.07,332.64,69.85,14.7,0.18,29.93,2.3,,16.05,,,32.16,29.04,4.55,2.98,11.39,,27.37,,26.52,,1.93,36.49,8.69,
2014-07-03,2.12,6.85,,,7.19,,,5.92,5.08,52.83,6.04,9.36,332.64,69.5,14.59,0.18,30.01,2.3,,16.38,,,32.07,28.79,4.52,2.99,11.64,,29.15,,26.13,,1.89,36.99,9.05,
2014-07-04,2.15,6.73,,,,,,,5.13,,,,,,,,,,,16.16,,,,,,2.96,,,28.38,,,,1.88,,,
2014-07-07,2.12,6.72,,,7.09,,,5.92,5.05,50.86,6.21,9.25,319.68,67.72,14.53,0.18,29.61,2.3,,15.88,,,31.56,28.74,4.48,2.91,11.7,,27.62,,25.23,,1.85,36.19,9.17,
2014-07-08,2.09,6.65,,,7.05,,,5.97,4.93,49.54,5.9,9.16,308.16,64.39,14.35,0.17,26.99,2.3,,14.9,,,31.01,28.21,4.33,2.85,11.41,,26.93,,24.27,,1.85,35.0,9.24,
2014-07-09,2.08,6.54,,,7.01,,,5.84,4.9,49.62,5.71,9.26,313.92,64.42,14.53,0.17,26.7,2.25,,15.38,,,31.0,28.35,4.33,2.87,11.3,,26.66,,25.17,,1.85,35.24,9.48,
2014-07-10,2.14,6.75,,,6.91,,,5.92,4.9,48.92,5.83,9.17,308.16,63.67,14.46,0.18,26.22,2.3,,14.64,,,31.52,28.12,4.25,2.78,11.28,,25.49,,24.99,,1.82,35.24,9.71,
2014-07-11,2.18,6.71,,,6.94,,,6.06,4.9,48.83,5.69,9.34,306.72,63.43,14.56,0.18,26.62,2.25,,14.52,,,31.67,27.54,4.23,2.79,11.18,,26.12,,25.25,,1.84,34.99,9.51,
2014-07-14,2.19,6.63,,,7.05,,,6.32,4.92,49.23,5.75,9.69,309.6,63.27,14.72,0.18,27.25,2.2,,14.61,,,31.02,27.37,4.18,2.87,11.22,,26.34,,25.38,,1.86,34.98,9.02,
2014-07-15,2.27,6.61,,,7.0,,,6.31,4.89,48.92,5.66,9.54,319.68,62.95,14.68,0.18,27.66,2.25,,14.22,,,30.05,27.31,4.85,2.86,10.93,,26.54,,24.95,,1.89,34.5,8.34,
2014-07-16,2.25,6.68,,,6.92,,,6.35,4.85,48.94,5.55,9.41,306.72,63.46,14.79,0.18,27.77,2.3,,14.53,,,29.52,27.74,4.77,2.85,10.96,,27.2,,25.11,,1.85,34.6,8.57,
2014-07-17,2.24,6.73,,,6.85,,,6.25,4.88,48.32,5.15,9.22,295.2,61.45,14.43,0.17,26.03,2.3,,14.81,,,28.9,27.55,4.58,2.87,10.89,,27.03,,24.68,,1.86,34.16,8.85,
2014-07-18,2.21,6.84,,,6.7,,,6.34,4.78,49.4,5.15,9.7,305.28,62.36,14.45,0.16,26.75,2.3,,14.4,,,30.44,27.78,5.03,2.83,11.01,,27.05,,25.46,,1.83,34.45,9.27,
2014-07-21,2.28,6.76,,,6.69,,,6.24,4.95,49.99,5.15,11.36,318.24,62.9,14.4,0.16,26.99,2.3,,13.98,,,30.85,27.55,5.69,2.83,11.03,,26.49,,25.44,,1.8,34.83,9.0,
2014-07-22,2.32,6.8,,,6.85,,,6.43,4.99,50.09,5.3,11.59,355.68,63.47,14.5,0.16,26.22,2.3,,14.75,,,31.12,27.51,5.47,2.86,11.16,,27.74,,25.56,,1.82,35.34,8.71,
2014-07-23,2.22,6.88,,,6.79,,,6.39,4.91,48.95,4.96,11.34,361.44,62.81,14.45,0.15,25.39,2.5,,15.33,,,30.52,27.08,5.63,2.88,11.3,,27.53,,25.32,,1.82,34.91,8.52,
2014-07-24,2.28,6.99,,,6.6,,,6.34,4.86,48.55,4.96,11.61,342.72,63.3,14.31,0.13,25.3,2.65,,15.05,,,30.51,27.04,5.39,2.86,10.9,,26.6,,24.94,,1.82,34.79,8.47,
2014-07-25,2.25,6.99,,,6.51,,,6.42,4.85,48.02,4.88,11.43,341.28,64.05,14.28,0.15,25.85,2.6,,14.74,,,29.96,26.46,5.42,2.86,10.86,,26.2,,24.62,,1.83,34.72,8.46,
